user_id,pais,moneda,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion,valor,categoria,fecha,tipo_texto,comercio,perfil_financiero,probabilidad_perfil,recomendaciones,gasto_total_mes,ratio_gasto_ingreso
227,CL,CLP,1902729,56,Alta,movistararenaentradas CORDOBA,92424,ocio,2026-03-01,cartola,Movistar Arena,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",9967928,5.239
219,CL,CLP,1316792,79,Alta,PAGO SENCILLITO CUENTAS RECAUDACION,137865,servicios,2026-06-13,cartola,Sencillito Cuentas,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9919318,7.533
104,AR,ARS,271497,76,Alta,MAXICONSUMO S.A.,38547,alimentacion,2026-12-05,cartola,Maxiconsumo,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4072380,15.0
180,CL,CLP,766941,29,Media,TICKETZOOLÓGICOMETROPOLITANOCONCEPCION,102633,ocio,2026-01-24,natural,Zoológico Metropolitano,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7684452,10.02
168,CL,CLP,727336,60,Media,deporte pacific fitness,23673,ocio,2026-07-30,natural,Pacific Fitness,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5804824,7.981
91,AR,ARS,185544,48,Baja,corredores viales compra,28696,transporte,2026-01-18,cartola,Corredores Viales,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3300876,17.79
100,AR,ARS,136032,56,Baja,colegio san andres deb 7714,240001,educacion,2026-03-14,cartola,Colegio San Andres,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2953000,21.708
32,AR,ARS,247772,76,Baja,plan mensual amazon prime argentina,6663,streaming,2026-09-07,natural,Amazon Prime Argentina,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4450666,17.963
149,CL,CLP,583665,50,Baja,CURSO DE UNIVERSIDAD ADOLFO IBÁÑEZ UAI,66780,educacion,2026-08-17,natural,Universidad Adolfo Ibáñez UAI,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5347865,9.163
48,AR,ARS,96653,54,Media,mercadomibarriohamburgueseriaCONCEPCION,7397,alimentacion,2026-05-20,natural,Mi Barrio Hamburgueseria,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2435016,25.193
204,CL,CLP,1748754,45,Media,editorial santillana chile pat 1508,65741,educacion,2026-01-19,cartola,Editorial Santillana,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8951019,5.119
91,AR,ARS,185544,48,Baja,pago banco nacion,12521,otros,2026-06-26,natural,Banco Nacion,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3300876,17.79
171,CL,CLP,1709192,29,Media,PAT UDD ARANCEL 6758,259915,educacion,2027-01-01,cartola,Universidad del Desarrollo UDD,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9485783,5.55
22,AR,ARS,253346,34,Media,suscripción a spotify argentina 7466,8489,streaming,2026-08-17,natural,Spotify Argentina,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3991591,15.755
72,AR,ARS,161714,56,Alta,COLEGIOCHAMPAGNATDEB,120000,educacion,2026-12-24,cartola,Colegio Champagnat,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2995054,18.521
27,AR,ARS,255682,39,Alta,dentistaomint,95001,salud,2026-06-05,natural,OMINT,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4202502,16.436
84,AR,ARS,229695,78,Media,mcdonaldsarpos 9612,34700,alimentacion,2026-11-03,cartola,McDonald's,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3840449,16.72
38,AR,ARS,210870,55,Alta,SMG MEDICINA PREPAGA DEB 7513,120000,salud,2026-07-29,cartola,Swiss Medical,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3420221,16.22
42,AR,ARS,275825,79,Media,expensas sodimac,29222,vivienda,2026-05-10,natural,Sodimac,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4637350,16.813
212,CL,CLP,1204323,45,Alta,compra redcompra casaideas VALPO,43632,vivienda,2026-06-25,cartola,Casaideas,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7535937,6.257
109,AR,ARS,162209,12,Baja,suscripciónamaxhboargentina,8858,streaming,2026-11-03,natural,Max HBO Argentina,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3566706,21.988
162,CL,CLP,1188415,40,Baja,GAS ENEL DISTRIBUCIÓN CABA,115627,servicios,2026-10-18,natural,Enel Distribución,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",8595767,7.233
95,AR,ARS,201275,36,Baja,pago mercado libre,36608,otros,2026-04-29,natural,Mercado Libre,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",4036840,20.056
240,CL,CLP,970227,13,Alta,AGUA ENTEL FIBRA CORDOBA,123937,servicios,2026-01-14,natural,Entel Fibra,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8254644,8.508
217,CL,CLP,1637938,64,Media,GYM STEAM GAMES,91580,ocio,2026-08-23,natural,Steam Games,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8265618,5.046
189,CL,CLP,855868,15,Media,cuota hipoteca maderas encofrados VALPO 617,115446,vivienda,2026-12-06,natural,Maderas Encofrados,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",7048524,8.236
5,AR,ARS,234794,59,Baja,pago epec 479,42128,servicios,2026-04-18,natural,Epec,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3431286,14.614
211,CL,CLP,1099215,35,Media,TRANSACCIÓN BANCO DE CHILE COMISIONES,13593,otros,2026-04-30,natural,Banco de Chile Comisiones,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6696214,6.092
216,CL,CLP,1370041,57,Media,COMPRA DE MAPFRE CABA 5331,21665,otros,2026-01-02,natural,Mapfre,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",6446457,4.705
127,CL,CLP,1231924,13,Baja,SUPERMERCADOCARLSJR,22090,alimentacion,2026-12-20,natural,Carls Jr,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",6913465,5.612
130,CL,CLP,1134424,72,Baja,centromedicosanlorenzo,44993,salud,2026-10-19,cartola,Centro Médico San Lorenzo,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",7317557,6.45
68,AR,ARS,252949,65,Alta,coto suc,66395,alimentacion,2026-12-27,cartola,Coto,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3697868,14.619
174,CL,CLP,1906409,30,Media,compraredcompralapolarsuc,141820,otros,2026-06-02,cartola,La Polar,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9925526,5.206
150,CL,CLP,1930397,36,Alta,pago cuenta pat movistar hogar,83900,servicios,2026-02-19,cartola,Movistar Hogar,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8853204,4.586
109,AR,ARS,162209,12,Baja,viajeentelepaseautopistas3155,27820,transporte,2026-07-16,natural,Telepase Autopistas,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3566706,21.988
109,AR,ARS,162209,12,Baja,MP*NETFLIX ARGENTINA,6307,streaming,2026-06-08,cartola,Netflix Argentina,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3566706,21.988
195,CL,CLP,1369145,78,Baja,compra redcompra feria chilena libro VALPO,35830,educacion,2026-08-12,cartola,Feria Chilena del Libro,en_riesgo,0.667,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9585298,7.001
6,AR,ARS,87811,16,Baja,servicioedersarionegro,18986,servicios,2026-12-26,natural,Edersa Rio Negro,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2744833,31.258
9,AR,ARS,267700,74,Media,dexter sport pos CABA,63941,otros,2026-09-22,cartola,Dexter,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3599129,13.445
123,CL,CLP,1163071,14,Baja,PAT NETFLIX CHILE,8538,streaming,2026-12-17,cartola,Netflix Chile,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8808715,7.574
200,CL,CLP,1959432,71,Media,pago cuenta pat claro hogar CORDOBA,128426,servicios,2026-12-05,cartola,Claro Hogar,en_riesgo,0.333,"[""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",10945318,5.586
13,AR,ARS,152842,24,Baja,MAXICONSUMO S.A. ROSARIO,39230,alimentacion,2026-02-20,cartola,Maxiconsumo,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3420143,22.377
155,CL,CLP,1196643,57,Alta,COMPRA DE SEGUROS METLIFE,17346,otros,2026-08-19,natural,Seguros Metlife,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Reducir gastos en alimentación (considerar compras mayoristas)""]",7054132,5.895
69,AR,ARS,123287,38,Alta,cuota universidad tecnologica nacional utn,22598,educacion,2026-02-02,natural,Universidad Tecnologica Nacional UTN,en_observacion,0.2,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2669443,21.652
24,AR,ARS,179647,40,Media,DEB AUT FITER POS,38615,ocio,2026-02-25,cartola,Fiter Gimnasios,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3061521,17.042
167,CL,CLP,1717584,38,Baja,PAGOCOLECTIVOLINEA40 476,6730,transporte,2026-03-31,cartola,Colectivo Linea 40,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",8538994,4.972
6,AR,ARS,87811,16,Baja,PAGO PAGO FACIL,25009,servicios,2026-09-15,natural,Pago Facil,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",2744833,31.258
84,AR,ARS,229695,78,Media,mp*max hbo argentina 6259,24942,streaming,2026-07-11,cartola,Max HBO Argentina,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3840449,16.72
59,AR,ARS,178019,25,Alta,luz rapipago,45956,servicios,2026-06-20,natural,Rapipago,saludable,0.143,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3137087,17.622
213,CL,CLP,668983,22,Baja,CARGA COMBUSTIBLE METRO DE SANTIAGO CORDOBA,10449,transporte,2026-06-13,natural,Metro de Santiago,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5885558,8.798
9,AR,ARS,267700,74,Media,peaje peaje samborombon 5094 228,54641,transporte,2026-02-10,natural,Peaje Samborombon,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3599129,13.445
149,CL,CLP,583665,50,Baja,compraredcompradecathlonchile STGO,151170,otros,2026-11-13,cartola,Decathlon,en_riesgo,0.333,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",5347865,9.163
203,CL,CLP,1474427,72,Alta,pago municipalidad alumbrado luz,70328,servicios,2026-10-06,cartola,Pago de Luz Municipalidad,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9157562,6.211
23,AR,ARS,100916,34,Baja,PAGO SANCOR SEGUROS,26500,otros,2026-02-20,natural,Sancor Seguros,en_observacion,1.0,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3004173,29.769
179,CL,CLP,1343894,42,Alta,sacapuntas,2766,educacion,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
179,CL,CLP,1343894,42,Alta,QUESO,9647,alimentacion,2026-10-25,item_generico,ITEM_GENERICO,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",9347419,6.955
111,AR,ARS,219231,25,Baja,médicomedife,80001,salud,2026-03-30,natural,Medife,en_observacion,0.6,"[""Revisar suscripciones activas de streaming"", ""Reducir gastos en entretenimiento y actividades de ocio"", ""Optimizar gastos de transporte y combustible""]",3974925,18.131
